Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Samferdsel_96,MIP_vektet,2029,18,0.0,0.0,19.149999999999864,0.0,0.0,171402.84999999971,2459561.15,2630964.0,2630964.0,337.85,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,19,0.0,0.0,18.09999999999991,0.0,0.0,155756.79999999973,2475207.2,2630964.0,2630964.0,338.9,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,20,0.0,0.0,17.0,0.0,0.0,140110.7999999997,2490853.2,2630964.0,2630964.0,340.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,21,0.0,0.0,16.049999999999955,0.0,0.0,124464.79999999971,2506499.2,2630964.0,2630964.0,340.95,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,22,0.0,0.0,13.049999999999955,0.0,0.0,108818.79999999971,2522145.2,2630964.0,2630964.0,343.95,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,23,0.0,0.0,12.0,0.0,0.0,93172.79999999971,2537791.2,2630964.0,2630964.0,345.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,24,0.0,0.0,10.049999999999955,0.0,0.0,77526.7999999997,2553437.2,2630964.0,2630964.0,346.95,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,25,0.0,0.0,8.0,0.0,0.0,61880.799999999705,2569083.2,2630964.0,2630964.0,349.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,26,0.0,0.0,7.0,0.0,0.0,46233.8499999997,2584730.15,2630964.0,2630964.0,350.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,27,0.0,0.0,4.0499999999999545,0.0,0.0,30587.799999999697,2600376.2,2630964.0,2630964.0,352.95,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,28,0.0,0.0,3.0,0.0,0.0,14941.799999999697,2616022.2,2630964.0,2630964.0,354.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,29,0.0,0.0,0.049999999999954525,0.0,0.0,283.7999999997419,2630680.2,2630964.0,2630964.0,356.95,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,30,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,31,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,32,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2029,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,22,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,23,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,24,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2030,25,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
