KomNr,Kommune,Hjemmekontor,Kartkontor_MIP,Omfordelt,Timer,Lenker,Ferdigdato_Kartkontor_Mnd,Ferdigdato_NVDB_Mnd
5043,Raarvihke - Røyrvik,Trondheim,Trondheim,False,17.27,772.0,3,71
5044,Namsskogan,Trondheim,Trondheim,False,20.82,2245.0,4,85
5045,Grong,Trondheim,Trondheim,False,25.7,4904.0,3,69
5046,Høylandet,Trondheim,Trondheim,False,13.02,2199.0,5,104
5047,Overhalla,Trondheim,Trondheim,False,16.88,3968.0,4,84
5049,Flatanger,Trondheim,Trondheim,False,7.68,1418.0,5,104
5053,Inderøy,Trondheim,Trondheim,False,17.63,7306.0,4,80
5054,Indre Fosen,Trondheim,Trondheim,False,36.0,9918.0,2,47
5055,Heim,Trondheim,Trondheim,False,29.67,10013.0,4,76
5056,Hitra,Trondheim,Trondheim,False,20.32,8759.0,5,96
5058,Åfjord,Trondheim,Trondheim,False,30.12,8387.0,3,64
5059,Orkland,Trondheim,Skien,True,57.52,21540.0,0,3
5061,Rindal,Trondheim,Trondheim,False,16.88,4368.0,3,69
5501,Tromsø,Tromsø,Tromsø,False,63.6,27947.0,4,72
5503,Harstad - Hárstták,Tromsø,Tromsø,False,27.28,16861.0,3,57
5512,Dielddanuorri - Tjeldsund,Tromsø,Tromsø,False,24.27,8058.0,2,49
5514,Ibestad,Tromsø,Tromsø,False,8.68,3259.0,5,103
5516,Gratangen,Tromsø,Tromsø,False,7.82,2092.0,5,104
5518,Loabák - Lavangen,Tromsø,Tromsø,False,7.17,1546.0,5,104
5520,Bardu,Tromsø,Oslo,True,43.93,6502.0,1,39
5522,Salangen,Tromsø,Tromsø,False,11.93,2841.0,3,70
5524,Målselv,Tromsø,Tromsø,False,7.16,14811.0,5,90
5526,Sørreisa,Tromsø,Tromsø,False,10.53,3369.0,5,103
5528,Dyrøy,Tromsø,Tromsø,False,0.76,1965.0,5,104
5530,Senja,Tromsø,Tromsø,False,52.38,17646.0,2,42
5532,Balsfjord,Tromsø,Tromsø,False,4.59,13047.0,5,91
5534,Karlsøy,Tromsø,Tromsø,False,25.07,5355.0,2,52
5536,Lyngen,Tromsø,Tromsø,False,18.13,4562.0,4,84
5542,Skjervøy,Tromsø,Tromsø,False,1.1,2218.0,4,85
5544,Nordreisa - Ráisa - Raisi,Tromsø,Tromsø,False,53.15,4821.0,0,21
5546,Kvænangen,Tromsø,Tromsø,False,32.62,4328.0,3,69
5601,Alta,Tromsø,Kristiansand,True,72.96,17457.0,1,33
5603,Hammerfest - Hámmerfeasta,Tromsø,Tromsø,False,44.7,6601.0,0,17
5605,Sør-Varanger,Tromsø,Tromsø,False,61.47,7082.0,1,38
5607,Vadsø,Tromsø,Tromsø,False,28.47,5170.0,3,68
5610,Kárášjohka - Karasjok,Tromsø,Skien,True,96.35,8565.0,4,78
5612,Guovdageaidnu - Kautokeino,Tromsø,Kristiansand,True,179.3,19267.0,7,108
5614,Loppa,Tromsø,Tromsø,False,11.63,1446.0,4,85
5616,Hasvik,Tromsø,Tromsø,False,9.4,1313.0,5,104
5618,Måsøy,Tromsø,Tromsø,False,18.62,1802.0,3,70
5620,Nordkapp,Tromsø,Tromsø,False,16.35,1716.0,4,85
5622,Porsanger - Porsáŋgu - Porsanki,Tromsø,Tromsø,False,87.38,9568.0,1,36
5624,Lebesby,Tromsø,Tromsø,False,44.53,3191.0,6,107
5628,Deatnu - Tana,Tromsø,Tromsø,False,72.72,9359.0,5,95
5636,Unjárga - Nesseby,Tromsø,Tromsø,False,30.3,3635.0,5,102
