Scenario,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Middels_90,2038,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,22,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,23,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,24,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,25,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,26,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,27,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,28,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,29,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,30,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,31,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,32,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2038,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,2039,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2026,18,57.0,61.0,62.0,267409.6,278637.5,281196.15,1712.85,4271.5,15499.4,0.0,1.0,5.0,500
Samferdsel_96,2026,19,39.0,55.0,59.0,190610.65,258092.5,274088.35,10278.05,25629.5,92998.4,3.0,8.0,23.0,500
Samferdsel_96,2026,20,27.950000000000003,54.0,60.0,140636.0,270254.5,320713.55,18843.2,46987.5,170496.44999999998,5.0,12.0,37.0,500
Samferdsel_96,2026,21,18.0,54.0,63.0,125429.05,311813.5,373060.85,27409.35,68345.5,247994.5,8.0,16.0,51.0,500
Samferdsel_96,2026,22,9.0,54.0,67.0,112726.55,350599.0,430163.85,35974.5,89703.5,325493.5,10.0,22.0,66.0,500
Samferdsel_96,2026,23,9.0,55.0,72.0,90471.85,390360.5,487086.85,44539.7,111062.0,402991.55,11.0,27.0,71.04999999999995,500
Samferdsel_96,2026,24,10.0,58.5,78.04999999999995,89859.95,444260.0,552812.6,53104.9,132419.5,480489.6,12.0,31.0,79.0,500
Samferdsel_96,2026,25,11.0,64.0,86.0,86509.45,504758.5,633103.2999999999,61670.05,153777.5,557988.5499999999,15.0,35.0,86.0,500
Samferdsel_96,2026,26,13.0,71.5,95.0,90267.6,561913.5,698480.0499999999,70235.25,175135.5,635486.6,17.0,38.0,95.0,500
Samferdsel_96,2026,27,11.0,76.0,100.0,76544.0,609357.0,749300.2999999999,78800.4,196493.5,712984.65,19.0,44.0,106.0,500
Samferdsel_96,2026,28,6.0,79.0,103.04999999999995,60701.55,640022.5,787026.65,87365.6,217851.5,790089.65,21.0,45.0,116.0,500
Samferdsel_96,2026,29,3.0,80.0,106.0,32215.650000000005,662683.5,823646.45,95930.8,239209.5,861254.7,24.0,50.0,125.0,500
Samferdsel_96,2026,30,1.0,81.0,109.0,7517.400000000004,685096.0,859686.5499999999,104495.95,260567.5,933430.2999999999,26.0,54.0,132.0,500
Samferdsel_96,2026,31,1.0,80.0,113.0,2059.600000000005,712809.5,906279.3999999999,113062.1,281925.5,999484.0499999999,28.0,60.5,139.0,500
Samferdsel_96,2026,32,0.0,82.5,116.04999999999995,0.0,735645.0,936283.7999999999,121627.25,303283.5,1055620.5,30.0,63.0,145.0,500
Samferdsel_96,2026,33,0.0,86.0,120.0,0.0,764295.0,984794.2,130192.45,324641.5,1110391.0,31.0,65.0,151.04999999999995,500
Samferdsel_96,2026,34,0.0,89.0,124.0,0.0,788362.5,1014544.7499999998,138757.65,345999.5,1160008.7,32.0,67.0,157.0,500
Samferdsel_96,2026,35,0.0,94.0,129.0,0.0,823251.5,1052303.25,147322.8,367357.5,1213609.75,33.95,68.0,164.0,500
Samferdsel_96,2026,36,0.0,98.5,135.0,0.0,850775.0,1098928.25,155888.0,388715.5,1259110.2999999998,35.0,70.0,171.0,500
Samferdsel_96,2026,37,0.0,103.0,140.0,0.0,870109.5,1127008.65,164453.15,410073.0,1302521.55,37.0,71.0,178.0,500
Samferdsel_96,2026,38,0.0,107.0,143.0,0.0,878801.0,1145814.45,173018.35,431431.5,1334844.15,38.0,73.5,183.0,500
Samferdsel_96,2026,39,0.0,108.0,144.04999999999995,0.0,878309.0,1163395.4,181583.55,452789.5,1366432.2,39.95,75.5,186.04999999999995,500
Samferdsel_96,2026,40,0.0,109.5,146.04999999999995,0.0,883752.0,1174582.45,190148.7,474147.5,1382754.0,41.0,77.0,189.0,500
Samferdsel_96,2026,41,0.0,111.0,148.04999999999995,0.0,896793.0,1193450.65,198714.85,495505.5,1411441.8,44.0,80.0,192.0,500
Samferdsel_96,2026,42,0.0,112.0,150.0,0.0,910008.5,1222502.8499999999,207280.0,516863.5,1447782.15,44.0,82.0,196.0,500
Samferdsel_96,2026,43,0.0,114.0,152.04999999999995,0.0,925369.5,1251799.65,215845.2,538221.5,1491633.15,45.0,83.0,200.0,500
Samferdsel_96,2026,44,0.0,118.0,159.0,0.0,958888.0,1293803.5,224410.4,559579.0,1547804.5999999999,47.0,85.5,207.0,500
Samferdsel_96,2026,45,0.0,122.0,162.04999999999995,0.0,981538.0,1331850.0,232975.55,580937.0,1593516.65,48.0,88.0,214.0,500
Samferdsel_96,2026,46,0.0,126.5,166.0,0.0,1003253.0,1366309.7,241540.75,602295.5,1640188.7,50.95,91.0,220.0,500
Samferdsel_96,2026,47,0.0,129.0,169.0999999999999,0.0,1034366.5,1407125.65,250105.9,623653.5,1689527.3499999999,51.0,93.0,225.0,500
Samferdsel_96,2026,48,0.0,133.0,174.04999999999995,0.0,1045712.5,1444533.7,258671.1,645011.5,1729663.9,53.95,96.0,232.0,500
Samferdsel_96,2026,49,0.0,136.5,180.0999999999999,0.0,1066936.0,1482094.6999999997,267236.3,666369.5,1776047.65,55.0,99.0,240.0,500
Samferdsel_96,2026,50,0.0,140.0,188.0,0.0,1096388.5,1514532.9,275802.4,687727.0,1819354.6,56.95,102.0,249.0,500
Samferdsel_96,2026,51,0.0,144.5,193.0,0.0,1114797.5,1539978.1499999997,284367.6,709085.0,1853407.5,62.0,104.5,256.04999999999995,500
Samferdsel_96,2026,52,0.0,148.5,199.0,0.0,1126405.0,1562645.3499999999,292932.75,730443.0,1873251.75,63.0,108.0,260.0,500
Samferdsel_96,2026,53,0.0,149.5,202.04999999999995,0.0,1131804.5,1584930.5499999998,301497.95,751801.5,1894638.5999999999,63.0,110.5,263.0,500
Samferdsel_96,2027,1,0.0,152.0,206.0,0.0,1154277.5,1622806.1,310063.15,773159.5,1933099.9,64.0,115.0,267.04999999999995,500
Samferdsel_96,2027,2,0.0,156.5,213.0,0.0,1181351.0,1673746.15,318628.3,794517.5,1996499.0,65.0,117.5,274.04999999999995,500
Samferdsel_96,2027,3,0.0,160.0,216.0,0.0,1196165.0,1701698.0499999998,327193.5,815875.5,2035902.5,65.0,119.5,282.0,500
Samferdsel_96,2027,4,0.0,161.0,220.0,0.0,1208756.5,1721303.8,335758.65,837233.0,2071707.85,66.0,122.0,286.0,500
Samferdsel_96,2027,5,0.0,159.0,221.0,0.0,1205385.0,1732359.95,344323.85,858591.0,2091992.75,67.0,124.0,288.04999999999995,500
Samferdsel_96,2027,6,0.0,159.0,221.0999999999999,0.0,1207282.5,1743457.4,352889.05,879949.0,2123093.75,68.0,127.0,292.0,500
Samferdsel_96,2027,7,0.0,161.0,224.0,0.0,1218542.0,1759509.8,361455.15,901307.5,2138574.7,68.95,129.0,294.04999999999995,500
Samferdsel_96,2027,8,0.0,162.0,226.0,0.0,1219336.0,1773188.0999999999,370020.35,922665.5,2163360.95,69.0,132.0,297.0,500
Samferdsel_96,2027,9,0.0,163.0,228.0,0.0,1223817.5,1787296.0999999999,378585.5,944023.5,2192011.1,70.0,134.0,300.0,500
Samferdsel_96,2027,10,0.0,163.5,232.0,0.0,1247037.5,1824210.0499999996,387150.7,965381.0,2234976.05,70.0,136.0,304.0,500
Samferdsel_96,2027,11,0.0,166.0,235.04999999999995,0.0,1256838.5,1856705.45,395715.9,986739.0,2275126.65,71.0,139.0,310.0,500
Samferdsel_96,2027,12,0.0,168.0,239.0,0.0,1266633.5,1874737.2,404281.05,1008097.0,2293644.6,72.0,140.0,312.0,500
Samferdsel_96,2027,13,0.0,169.5,239.0,0.0,1277134.0,1880222.45,412846.25,1029455.0,2306484.15,72.0,143.0,314.0,500
Samferdsel_96,2027,14,0.0,170.0,241.0,0.0,1269956.0,1884345.8499999996,421411.4,1050813.0,2321425.75,73.0,145.0,316.0,500
Samferdsel_96,2027,15,0.0,170.0,241.0999999999999,0.0,1267919.5,1904077.9499999997,429976.6,1072171.5,2350011.0,74.0,148.0,318.0,500
Samferdsel_96,2027,16,0.0,170.5,245.0,0.0,1265789.5,1923101.4,438541.8,1093529.5,2368020.1,75.0,150.5,320.0,500
Samferdsel_96,2027,17,0.0,170.0,247.0,0.0,1265291.0,1940927.2,447107.9,1114887.0,2385501.45,75.0,153.5,323.0,500
Samferdsel_96,2027,18,0.0,171.0,249.0,0.0,1267251.5,1957818.8999999997,455673.1,1136245.0,2420720.8499999996,76.0,155.0,327.04999999999995,500
Samferdsel_96,2027,19,0.0,171.5,250.04999999999995,0.0,1277068.5,1971265.4999999998,464238.25,1157603.0,2455722.7,77.0,158.5,331.0,500
Samferdsel_96,2027,20,0.0,170.5,254.0,0.0,1275751.0,1994868.3499999999,472803.45,1178961.0,2490406.0,78.0,161.0,335.0,500
Samferdsel_96,2027,21,0.0,170.0,254.0999999999999,0.0,1270374.0,1993253.2499999998,481368.65,1200319.0,2521352.85,79.0,164.0,337.04999999999995,500
Samferdsel_96,2027,22,0.0,170.5,257.04999999999995,0.0,1277697.5,2006317.6499999997,489933.8,1221677.5,2555003.2,80.0,167.5,342.0,500
Samferdsel_96,2027,23,0.0,171.0,260.04999999999995,0.0,1272048.0,2015181.1999999997,498499.0,1243035.0,2566931.0,81.0,171.0,346.0,500
Samferdsel_96,2027,24,0.0,169.0,261.04999999999995,0.0,1272328.0,2034827.25,507064.15,1264393.0,2566963.35,81.95,174.0,346.0,500
Samferdsel_96,2027,25,0.0,168.5,262.0,0.0,1279522.0,2049502.0499999998,515629.35,1285751.0,2591379.4,82.0,177.0,347.0,500
Samferdsel_96,2027,26,0.0,166.0,262.0,0.0,1283044.0,2049879.95,524195.5,1307109.0,2597341.25,83.0,181.0,347.0,500
Samferdsel_96,2027,27,0.0,165.0,263.0,0.0,1272225.0,2050236.4999999998,532760.65,1328467.0,2603153.0,83.95,183.0,349.0,500
Samferdsel_96,2027,28,0.0,165.0,263.0,0.0,1255834.0,2046044.3499999996,541325.85,1349825.0,2606916.0,84.95,185.5,351.0,500
Samferdsel_96,2027,29,0.0,164.0,264.04999999999995,0.0,1238035.0,2043791.0499999998,549891.0,1371183.5,2609789.0,86.95,188.0,353.0,500
Samferdsel_96,2027,30,0.0,163.0,265.0,0.0,1217248.0,2038831.6999999997,558456.2,1392541.0,2609789.0,87.0,190.0,353.0,500
Samferdsel_96,2027,31,0.0,160.5,264.04999999999995,0.0,1195890.0,2034549.4499999997,567021.4,1413899.0,2609789.0,88.0,192.5,353.0,500
Samferdsel_96,2027,32,0.0,158.5,263.0,0.0,1174532.0,2025860.4,575586.55,1435257.0,2609789.0,89.0,195.0,353.0,500
Samferdsel_96,2027,33,0.0,156.0,262.04999999999995,0.0,1160043.0,2017453.9499999995,584151.75,1456615.0,2620748.0,90.0,198.0,354.0,500
Samferdsel_96,2027,34,0.0,154.5,263.0,0.0,1140883.0,2012626.0499999996,592716.9,1477973.0,2620748.0,90.0,200.5,354.0,500
Samferdsel_96,2027,35,0.0,152.5,263.04999999999995,0.0,1121956.0,2010976.1999999997,601282.1,1499331.0,2625264.0,91.0,202.0,355.0,500
Samferdsel_96,2027,36,0.0,150.0,263.04999999999995,0.0,1103551.5,2003352.0999999994,609848.25,1520688.5,2630964.0,92.0,205.5,357.0,500
Samferdsel_96,2027,37,0.0,148.5,264.0,0.0,1083621.0,2007979.1999999997,618413.4,1542047.0,2630964.0,92.95,207.5,357.0,500
Samferdsel_96,2027,38,0.0,146.0,262.0,0.0,1066816.5,1999351.2999999998,626978.6,1563405.0,2630964.0,94.95,211.0,357.0,500
Samferdsel_96,2027,39,0.0,143.5,261.0,0.0,1046201.0,1990722.4999999998,635543.75,1584763.0,2630964.0,96.0,213.5,357.0,500
Samferdsel_96,2027,40,0.0,141.0,260.0,0.0,1024843.0,1982093.6499999997,644108.95,1606121.0,2630964.0,96.95,216.0,357.0,500
Samferdsel_96,2027,41,0.0,137.5,259.0,0.0,1003485.0,1973464.7999999998,652674.15,1627479.0,2630964.0,98.0,219.5,357.0,500
Samferdsel_96,2027,42,0.0,135.5,258.0,0.0,982127.0,1964836.9499999997,661239.3,1648837.0,2630964.0,99.0,221.5,357.0,500
Samferdsel_96,2027,43,0.0,133.0,256.04999999999995,0.0,960769.5,1961159.5,669804.5,1670194.5,2630964.0,100.95,224.0,357.0,500
Samferdsel_96,2027,44,0.0,131.5,256.04999999999995,0.0,939411.0,1952594.3499999999,678369.65,1691553.0,2630964.0,100.95,225.5,357.0,500
Samferdsel_96,2027,45,0.0,127.0,255.0,0.0,918053.0,1944029.15,686934.85,1712911.0,2630964.0,102.0,230.0,357.0,500
Samferdsel_96,2027,46,0.0,124.0,254.0,0.0,896695.0,1935463.0,695501.0,1734269.0,2630964.0,103.0,233.0,357.0,500
Samferdsel_96,2027,47,0.0,120.5,252.04999999999995,0.0,875337.0,1926897.8499999999,704066.15,1755627.0,2630964.0,104.95,236.5,357.0,500
Samferdsel_96,2027,48,0.0,116.0,252.0,0.0,853979.0,1918332.65,712631.35,1776985.0,2630964.0,105.0,241.0,357.0,500
Samferdsel_96,2027,49,0.0,113.0,249.04999999999995,0.0,832621.0,1909767.5,721196.5,1798343.0,2630964.0,107.95,244.0,357.0,500
Samferdsel_96,2027,50,0.0,108.5,249.0,0.0,811263.5,1901202.3,729761.7,1819700.5,2630964.0,108.0,248.5,357.0,500
Samferdsel_96,2027,51,0.0,105.0,247.04999999999995,0.0,789905.5,1892637.0999999999,738326.9,1841058.5,2630964.0,109.95,252.0,357.0,500
Samferdsel_96,2027,52,0.0,102.0,246.04999999999995,0.0,768547.0,1884071.95,746892.05,1862417.0,2630964.0,110.95,255.0,357.0,500
Samferdsel_96,2028,1,0.0,96.5,245.0,0.0,747189.0,1875506.75,755457.25,1883775.0,2630964.0,112.0,260.5,357.0,500
Samferdsel_96,2028,2,0.0,94.0,244.04999999999995,0.0,725831.0,1866941.5999999999,764022.4,1905133.0,2630964.0,112.95,263.0,357.0,500
Samferdsel_96,2028,3,0.0,90.0,243.0,0.0,704473.0,1858376.4,772587.6,1926491.0,2630964.0,114.0,267.0,357.0,500
Samferdsel_96,2028,4,0.0,88.0,242.0,0.0,683115.5,1849810.25,781153.75,1947848.5,2630964.0,115.0,269.0,357.0,500
Samferdsel_96,2028,5,0.0,84.5,241.0,0.0,661757.5,1841245.0999999999,789718.9,1969206.5,2630964.0,116.0,272.5,357.0,500
Samferdsel_96,2028,6,0.0,81.5,240.0,0.0,640399.5,1832679.9,798284.1,1990564.5,2630964.0,117.0,275.5,357.0,500
Samferdsel_96,2028,7,0.0,79.0,239.04999999999995,0.0,619041.0,1824114.75,806849.25,2011923.0,2630964.0,117.95,278.0,357.0,500
Samferdsel_96,2028,8,0.0,75.5,239.0,0.0,597683.0,1815549.5499999998,815414.45,2033281.0,2630964.0,118.0,281.5,357.0,500
Samferdsel_96,2028,9,0.0,73.0,238.0,0.0,576325.0,1806984.3499999999,823979.65,2054639.0,2630964.0,119.0,284.0,357.0,500
Samferdsel_96,2028,10,0.0,70.0,236.0,0.0,554967.0,1798419.2,832544.8,2075997.0,2630964.0,121.0,287.0,357.0,500
Samferdsel_96,2028,11,0.0,69.0,234.04999999999995,0.0,533609.5,1789854.0,841110.0,2097354.5,2630964.0,122.95,288.0,357.0,500
Samferdsel_96,2028,12,0.0,65.5,233.04999999999995,0.0,512251.5,1781288.8499999999,849675.15,2118712.5,2630964.0,123.95,291.5,357.0,500
Samferdsel_96,2028,13,0.0,62.0,232.04999999999995,0.0,490893.5,1772722.7,858241.3,2140070.5,2630964.0,124.95,295.0,357.0,500
Samferdsel_96,2028,14,0.0,60.5,231.04999999999995,0.0,469535.0,1764157.5,866806.5,2161429.0,2630964.0,125.95,296.5,357.0,500
Samferdsel_96,2028,15,0.0,59.0,230.0,0.0,448177.0,1755592.3499999999,875371.65,2182787.0,2630964.0,127.0,298.0,357.0,500
Samferdsel_96,2028,16,0.0,57.0,230.0,0.0,426819.0,1747027.15,883936.85,2204145.0,2630964.0,127.0,300.0,357.0,500
Samferdsel_96,2028,17,0.0,55.0,229.0,0.0,405461.5,1738462.0,892502.0,2225502.5,2630964.0,128.0,302.0,357.0,500
Samferdsel_96,2028,18,0.0,51.5,228.0,0.0,384103.5,1729896.7999999998,901067.2,2246860.5,2630964.0,129.0,305.5,357.0,500
Samferdsel_96,2028,19,0.0,48.0,227.04999999999995,0.0,362745.5,1721331.5999999999,909632.4,2268218.5,2630964.0,129.95,309.0,357.0,500
Samferdsel_96,2028,20,0.0,45.0,226.0,0.0,341387.5,1712766.45,918197.55,2289576.5,2630964.0,131.0,312.0,357.0,500
Samferdsel_96,2028,21,0.0,43.0,225.0,0.0,320029.5,1704201.25,926762.75,2310934.5,2630964.0,132.0,314.0,357.0,500
Samferdsel_96,2028,22,0.0,41.0,224.04999999999995,0.0,298671.0,1695636.0999999999,935327.9,2332293.0,2630964.0,132.95,316.0,357.0,500
Samferdsel_96,2028,23,0.0,38.0,223.04999999999995,0.0,277313.0,1687069.95,943894.05,2353651.0,2630964.0,133.95,319.0,357.0,500
Samferdsel_96,2028,24,0.0,36.0,222.04999999999995,0.0,255955.5,1678504.75,952459.25,2375008.5,2630964.0,134.95,321.0,357.0,500
Samferdsel_96,2028,25,0.0,34.0,222.0,0.0,234597.5,1669939.5999999999,961024.4,2396366.5,2630964.0,135.0,323.0,357.0,500
Samferdsel_96,2028,26,0.0,31.0,220.0,0.0,213239.5,1661374.4,969589.6,2417724.5,2630964.0,137.0,326.0,357.0,500
Samferdsel_96,2028,27,0.0,28.5,219.04999999999995,0.0,191881.5,1652809.25,978154.75,2439082.5,2630964.0,137.95,328.5,357.0,500
Samferdsel_96,2028,28,0.0,25.5,218.0,0.0,170523.5,1644244.0499999998,986719.95,2460440.5,2630964.0,139.0,331.5,357.0,500
Samferdsel_96,2028,29,0.0,23.5,217.04999999999995,0.0,149165.0,1635678.8499999999,995285.15,2481799.0,2630964.0,139.95,333.5,357.0,500
Samferdsel_96,2028,30,0.0,20.0,217.0,0.0,127807.5,1627113.7,1003850.3,2503156.5,2630964.0,140.0,337.0,357.0,500
Samferdsel_96,2028,31,0.0,17.5,216.0,0.0,106449.5,1618548.5,1012415.5,2524514.5,2630964.0,141.0,339.5,357.0,500
Samferdsel_96,2028,32,0.0,14.5,215.04999999999995,0.0,85091.5,1609983.3499999999,1020980.65,2545872.5,2630964.0,141.95,342.5,357.0,500
Samferdsel_96,2028,33,0.0,12.0,214.04999999999995,0.0,63733.5,1601417.2,1029546.8,2567230.5,2630964.0,142.95,345.0,357.0,500
Samferdsel_96,2028,34,0.0,9.5,213.0,0.0,42375.5,1592852.0,1038112.0,2588588.5,2630964.0,144.0,347.5,357.0,500
Samferdsel_96,2028,35,0.0,4.5,212.04999999999995,0.0,21017.5,1584286.8499999999,1046677.15,2609946.5,2630964.0,144.95,352.5,357.0,500
Samferdsel_96,2028,36,0.0,0.5,211.0,0.0,208.0,1575721.65,1055242.35,2630756.0,2630964.0,146.0,356.5,357.0,500
Samferdsel_96,2028,37,0.0,0.0,210.04999999999995,0.0,0.0,1567156.5,1063807.5,2630964.0,2630964.0,146.95,357.0,357.0,500
Samferdsel_96,2028,38,0.0,0.0,210.0,0.0,0.0,1558591.2999999998,1072372.7,2630964.0,2630964.0,147.0,357.0,357.0,500
Samferdsel_96,2028,39,0.0,0.0,209.0,0.0,0.0,1550026.0999999999,1080937.9,2630964.0,2630964.0,148.0,357.0,357.0,500
Samferdsel_96,2028,40,0.0,0.0,208.0,0.0,0.0,1541460.95,1089503.05,2630964.0,2630964.0,149.0,357.0,357.0,500
Samferdsel_96,2028,41,0.0,0.0,206.04999999999995,0.0,0.0,1532895.75,1098068.25,2630964.0,2630964.0,150.95,357.0,357.0,500
Samferdsel_96,2028,42,0.0,0.0,205.04999999999995,0.0,0.0,1524329.65,1106634.35,2630964.0,2630964.0,151.95,357.0,357.0,500
Samferdsel_96,2028,43,0.0,0.0,204.0,0.0,0.0,1515764.45,1115199.55,2630964.0,2630964.0,153.0,357.0,357.0,500
Samferdsel_96,2028,44,0.0,0.0,202.0,0.0,0.0,1507199.25,1123764.75,2630964.0,2630964.0,155.0,357.0,357.0,500
Samferdsel_96,2028,45,0.0,0.0,201.0,0.0,0.0,1498634.0999999999,1132329.9,2630964.0,2630964.0,156.0,357.0,357.0,500
Samferdsel_96,2028,46,0.0,0.0,200.04999999999995,0.0,0.0,1490068.9,1140895.1,2630964.0,2630964.0,156.95,357.0,357.0,500
Samferdsel_96,2028,47,0.0,0.0,200.0,0.0,0.0,1481503.75,1149460.25,2630964.0,2630964.0,157.0,357.0,357.0,500
Samferdsel_96,2028,48,0.0,0.0,199.0,0.0,0.0,1472938.5499999998,1158025.45,2630964.0,2630964.0,158.0,357.0,357.0,500
Samferdsel_96,2028,49,0.0,0.0,198.0,0.0,0.0,1464373.3499999999,1166590.65,2630964.0,2630964.0,159.0,357.0,357.0,500
