Scenario,Plan_Type,KomNr,N_Iterasjoner,Dager_P5,Dager_P50,Dager_P95
Samferdsel_96,MIP_vektet,5037,500,24,83,208
Samferdsel_96,MIP_vektet,5038,500,89,343,958
Samferdsel_96,MIP_vektet,5041,500,52,230,644
Samferdsel_96,MIP_vektet,5042,500,54,241,614
Samferdsel_96,MIP_vektet,5043,500,129,456,1179
Samferdsel_96,MIP_vektet,5044,500,114,421,1104
Samferdsel_96,MIP_vektet,5045,500,94,374,1019
Samferdsel_96,MIP_vektet,5046,500,137,483,1235
Samferdsel_96,MIP_vektet,5047,500,126,451,1167
Samferdsel_96,MIP_vektet,5049,500,143,503,1270
Samferdsel_96,MIP_vektet,5052,500,24,83,208
Samferdsel_96,MIP_vektet,5053,500,123,436,1188
Samferdsel_96,MIP_vektet,5054,500,62,263,883
Samferdsel_96,MIP_vektet,5055,500,76,329,952
Samferdsel_96,MIP_vektet,5056,500,109,424,1124
Samferdsel_96,MIP_vektet,5057,500,24,84,210
Samferdsel_96,MIP_vektet,5058,500,80,330,952
Samferdsel_96,MIP_vektet,5059,500,40,407,1810
Samferdsel_96,MIP_vektet,5060,500,25,88,217
Samferdsel_96,MIP_vektet,5061,500,125,452,1183
Samferdsel_96,MIP_vektet,5501,500,146,586,1504
Samferdsel_96,MIP_vektet,5503,500,159,548,1347
Samferdsel_96,MIP_vektet,5510,500,25,89,222
Samferdsel_96,MIP_vektet,5512,500,77,305,840
Samferdsel_96,MIP_vektet,5514,500,118,421,1014
Samferdsel_96,MIP_vektet,5516,500,165,560,1382
Samferdsel_96,MIP_vektet,5518,500,165,561,1393
Samferdsel_96,MIP_vektet,5520,500,152,524,1284
Samferdsel_96,MIP_vektet,5522,500,165,559,1363
Samferdsel_96,MIP_vektet,5524,500,123,424,1028
Samferdsel_96,MIP_vektet,5526,500,94,349,906
Samferdsel_96,MIP_vektet,5528,500,129,444,1061
Samferdsel_96,MIP_vektet,5530,500,34,161,468
Samferdsel_96,MIP_vektet,5532,500,124,433,1055
Samferdsel_96,MIP_vektet,5534,500,75,303,755
Samferdsel_96,MIP_vektet,5536,500,97,350,861
Samferdsel_96,MIP_vektet,5538,500,25,90,224
Samferdsel_96,MIP_vektet,5540,500,25,91,228
Samferdsel_96,MIP_vektet,5542,500,118,412,1095
Samferdsel_96,MIP_vektet,5544,500,31,140,390
Samferdsel_96,MIP_vektet,5546,500,68,248,627
Samferdsel_96,MIP_vektet,5601,500,35,157,431
Samferdsel_96,MIP_vektet,5603,500,46,166,500
Samferdsel_96,MIP_vektet,5605,500,37,153,452
Samferdsel_96,MIP_vektet,5607,500,69,267,752
Samferdsel_96,MIP_vektet,5610,500,81,304,812
Samferdsel_96,MIP_vektet,5612,500,54,214,565
Samferdsel_96,MIP_vektet,5614,500,115,397,956
Samferdsel_96,MIP_vektet,5616,500,117,411,979
Samferdsel_96,MIP_vektet,5618,500,98,341,868
Samferdsel_96,MIP_vektet,5620,500,101,363,899
Samferdsel_96,MIP_vektet,5622,500,41,186,595
Samferdsel_96,MIP_vektet,5624,500,45,180,466
Samferdsel_96,MIP_vektet,5626,500,25,91,228
Samferdsel_96,MIP_vektet,5628,500,37,152,425
Samferdsel_96,MIP_vektet,5630,500,26,91,229
Samferdsel_96,MIP_vektet,5632,500,26,92,230
Samferdsel_96,MIP_vektet,5634,500,26,94,231
Samferdsel_96,MIP_vektet,5636,500,66,263,703
